44	fb0	0.0131096,-1.17334,0	fb1	0.196086,-0.773134,0	fb2	0.438387,-0.226707,0	
45	fb0	0.0299337,-1.16252,0	fb1	0.214277,-0.764823,0	fb2	0.438387,-0.226707,0	
46	fb0	0.0467563,-1.15171,0	fb1	0.232468,-0.756512,0	fb2	0.438387,-0.226707,0	
47	fb0	0.0635789,-1.14089,0	fb1	0.250659,-0.7482,0	fb2	0.438387,-0.226707,0	
48	fb0	0.0804015,-1.13007,0	fb1	0.26885,-0.739889,0	fb2	0.438387,-0.226707,0	
49	fb0	0.0972241,-1.11926,0	fb1	0.287042,-0.731577,0	fb2	0.438387,-0.226707,0	
50	fb0	0.114047,-1.10844,0	fb1	0.305233,-0.723266,0	fb2	0.438387,-0.226707,0	
51	fb0	0.130869,-1.09762,0	fb1	0.323424,-0.714954,0	fb2	0.438387,-0.226707,0	
52	fb0	0.147692,-1.08681,0	fb1	0.341615,-0.706643,0	fb2	0.438387,-0.226707,0	
53	fb0	0.164514,-1.07599,0	fb1	0.359807,-0.698331,0	fb2	0.438387,-0.226707,0	
54	fb0	0.181337,-1.06517,0	fb1	0.377998,-0.69002,0	fb2	0.438387,-0.226707,0	
55	fb0	0.19816,-1.05436,0	fb1	0.396189,-0.681709,0	fb2	0.438387,-0.226707,0	
56	fb0	0.214982,-1.04354,0	fb1	0.41438,-0.673397,0	fb2	0.438387,-0.226707,0	
57	fb0	0.231805,-1.03272,0	fb1	0.432571,-0.665086,0	fb2	0.438387,-0.226707,0	
58	fb0	0.248627,-1.02191,0	fb1	0.450763,-0.656774,0	fb2	0.438387,-0.226707,0	
59	fb0	0.26545,-1.01109,0	fb1	0.468954,-0.648463,0	fb2	0.438387,-0.226707,0	
60	fb0	0.282272,-1.00027,0	fb1	0.487145,-0.640151,0	fb2	0.438387,-0.226707,0	
61	fb0	0.299095,-0.989456,0	fb1	0.505336,-0.63184,0	fb2	0.438387,-0.226707,0	
62	fb0	0.315918,-0.978639,0	fb1	0.523527,-0.623529,0	fb2	0.438387,-0.226707,0	
63	fb0	0.33274,-0.967823,0	fb1	0.541719,-0.615217,0	fb2	0.438387,-0.226707,0	
64	fb0	0.349563,-0.957006,0	fb1	0.55991,-0.606906,0	fb2	0.438387,-0.226707,0	
65	fb0	0.366385,-0.946189,0	fb1	0.578101,-0.598594,0	fb2	0.438387,-0.226707,0	
66	fb0	0.383208,-0.935373,0	fb1	0.592828,-0.592212,0	fb2	0.438387,-0.226707,0	
67	fb0	0.400031,-0.924556,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
68	fb0	0.416853,-0.913739,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
69	fb0	0.433676,-0.902922,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
70	fb0	0.450498,-0.892106,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
71	fb0	0.467321,-0.881289,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
72	fb0	0.484144,-0.870472,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
73	fb0	0.500966,-0.859656,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
74	fb0	0.517789,-0.848839,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
75	fb0	0.534611,-0.838022,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
76	fb0	0.551434,-0.827206,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
77	fb0	0.568256,-0.816389,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
78	fb0	0.585079,-0.805572,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
79	fb0	0.601902,-0.794756,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
80	fb0	0.618724,-0.783939,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
81	fb0	0.635547,-0.773122,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
82	fb0	0.652369,-0.762306,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
83	fb0	0.669192,-0.751489,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
84	fb0	0.672917,-0.749094,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
85	fb0	0.672917,-0.749094,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
86	fb0	0.672917,-0.749094,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
87	fb0	0.672917,-0.749094,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
88	fb0	0.672917,-0.749094,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
89	fb0	0.681508,-0.748826,0	fb1	0.592915,-0.592346,0	fb2	0.438387,-0.226707,0	
90	fb0	0.691482,-0.749476,0	fb1	0.591638,-0.590385,0	fb2	0.438387,-0.226707,0	
91	fb0	0.701354,-0.751047,0	fb1	0.589503,-0.587089,0	fb2	0.438848,-0.222601,0	
92	fb0	0.71107,-0.753401,0	fb1	0.586858,-0.582969,0	fb2	0.437811,-0.217606,0	
93	fb0	0.7206,-0.756423,0	fb1	0.583763,-0.578094,0	fb2	0.436657,-0.211905,0	
94	fb0	0.727742,-0.761877,0	fb1	0.580272,-0.572529,0	fb2	0.435426,-0.205639,0	
95	fb0	0.73106,-0.765228,0	fb1	0.576445,-0.566338,0	fb2	0.434149,-0.198924,0	
96	fb0	0.733983,-0.768155,0	fb1	0.574281,-0.562796,0	fb2	0.433398,-0.194862,0	
97	fb0	0.73695,-0.771104,0	fb1	0.572377,-0.559653,0	fb2	0.432732,-0.191184,0	
98	fb0	0.739958,-0.774069,0	fb1	0.570448,-0.556446,0	fb2	0.432067,-0.187442,0	
99	fb0	0.743005,-0.77705,0	fb1	0.5685,-0.553179,0	fb2	0.431406,-0.183638,0	
100	fb0	0.746089,-0.780045,0	fb1	0.566532,-0.549854,0	fb2	0.430749,-0.179776,0	
101	fb0	0.74921,-0.78305,0	fb1	0.564548,-0.546472,0	fb2	0.430096,-0.175857,0	
102	fb0	0.752364,-0.786064,0	fb1	0.562548,-0.543036,0	fb2	0.42945,-0.171884,0	
103	fb0	0.755551,-0.789084,0	fb1	0.560535,-0.539548,0	fb2	0.428811,-0.167859,0	
104	fb0	0.758769,-0.792108,0	fb1	0.55851,-0.536008,0	fb2	0.42818,-0.163785,0	
105	fb0	0.762015,-0.795134,0	fb1	0.556476,-0.53242,0	fb2	0.427557,-0.159663,0	
106	fb0	0.768817,-0.8014,0	fb1	0.554433,-0.528785,0	fb2	0.426944,-0.155498,0	
107	fb0	0.776196,-0.808077,0	fb1	0.552938,-0.526104,0	fb2	0.425913,-0.148223,0	
108	fb0	0.783336,-0.814421,0	fb1	0.551627,-0.523739,0	fb2	0.424874,-0.140512,0	
109	fb0	0.790048,-0.82042,0	fb1	0.550409,-0.521527,0	fb2	0.423907,-0.132923,0	
110	fb0	0.796299,-0.826187,0	fb1	0.549257,-0.519425,0	fb2	0.42301,-0.125472,0	
111	fb0	0.802152,-0.831744,0	fb1	0.548156,-0.517405,0	fb2	0.422181,-0.118165,0	
112	fb0	0.807711,-0.837051,0	fb1	0.547095,-0.515447,0	fb2	0.421418,-0.111007,0	
113	fb0	0.813022,-0.842122,0	fb1	0.546064,-0.513538,0	fb2	0.420717,-0.103997,0	
114	fb0	0.818111,-0.846982,0	fb1	0.545059,-0.511666,0	fb2	0.420076,-0.0971333,0	
115	fb0	0.822999,-0.851649,0	fb1	0.544958,-0.51148,0	fb2	0.41949,-0.0904121,0	
116	fb0	0.827732,-0.856169,0	fb1	0.544958,-0.51148,0	fb2	0.41887,-0.0838821,0	
117	fb0	0.832328,-0.860558,0	fb1	0.544958,-0.51148,0	fb2	0.418179,-0.0775468,0	
118	fb0	0.836796,-0.864825,0	fb1	0.543585,-0.510328,0	fb2	0.417429,-0.0713945,0	
119	fb0	0.841123,-0.868956,0	fb1	0.542023,-0.509122,0	fb2	0.416624,-0.0653862,0	
120	fb0	0.845312,-0.872957,0	fb1	0.540447,-0.507963,0	fb2	0.415775,-0.0595088,0	
121	fb0	0.849374,-0.876835,0	fb1	0.53886,-0.506846,0	fb2	0.414931,-0.0537492,0	
122	fb0	0.853317,-0.880601,0	fb1	0.53726,-0.505769,0	fb2	0.414102,-0.0481004,0	
123	fb0	0.857149,-0.88426,0	fb1	0.535647,-0.504731,0	fb2	0.413289,-0.0425572,0	
124	fb0	0.860877,-0.887821,0	fb1	0.534021,-0.503733,0	fb2	0.41249,-0.037115,0	
125	fb0	0.864509,-0.891288,0	fb1	0.532382,-0.502772,0	fb2	0.411706,-0.0317694,0	
126	fb0	0.86813,-0.894747,0	fb1	0.530732,-0.50185,0	fb2	0.410936,-0.0265164,0	
127	fb0	0.868492,-0.895093,0	fb1	0.529063,-0.500962,0	fb2	0.410166,-0.0212726,0	
128	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
129	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
130	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
131	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
132	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
133	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
134	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
135	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
136	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
137	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
138	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
139	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
140	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
141	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
142	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
143	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
144	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
145	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
146	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
147	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
148	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
149	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
150	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
151	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
152	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
153	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
154	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
155	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
156	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
157	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
158	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
159	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
160	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
161	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
162	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
163	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
164	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
165	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
166	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
167	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
168	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
169	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
170	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
171	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
172	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
173	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
174	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
175	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
176	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
177	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
178	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
179	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
180	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
181	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
182	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
183	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
184	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
185	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
186	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
187	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
188	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
189	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
190	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
191	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
192	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
193	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
194	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
195	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
196	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
197	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
198	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
199	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
200	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
201	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
202	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
203	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
204	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
205	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
206	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
207	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
208	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
209	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
210	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
211	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
212	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
213	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
214	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
215	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
216	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
217	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
218	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
219	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
220	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
221	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
222	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
223	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
224	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
225	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
226	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
227	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
228	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
229	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
230	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
231	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
232	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
233	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
234	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
235	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
236	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
237	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
238	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
239	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
240	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
241	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
242	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
243	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
244	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
245	fb0	0.868492,-0.895093,0	fb1	0.528896,-0.500873,0	fb2	0.410089,-0.0207482,0	
246	fb0	0.872634,-0.894307,0	fb1	0.528896,-0.500873,0	fb2	0.413727,-0.0179445,0	
247	fb0	0.877246,-0.893698,0	fb1	0.528896,-0.500873,0	fb2	0.415242,-0.0148014,0	
248	fb0	0.88184,-0.893302,0	fb1	0.528896,-0.500873,0	fb2	0.415203,-0.0116075,0	
249	fb0	0.885545,-0.894171,0	fb1	0.528896,-0.500873,0	fb2	0.415172,-0.00825132,0	
250	fb0	0.888453,-0.896163,0	fb1	0.528896,-0.500873,0	fb2	0.41515,-0.00475865,0	
251	fb0	0.89145,-0.898202,0	fb1	0.528896,-0.500873,0	fb2	0.41514,-0.00115268,0	
252	fb0	0.894515,-0.900271,0	fb1	0.528896,-0.500873,0	fb2	0.415141,0.00236556,0	
253	fb0	0.897639,-0.902366,0	fb1	0.528896,-0.500873,0	fb2	0.415154,0.00593013,0	
254	fb0	0.900822,-0.904483,0	fb1	0.528896,-0.500873,0	fb2	0.415179,0.00956279,0	
255	fb0	0.904062,-0.906622,0	fb1	0.528896,-0.500873,0	fb2	0.415218,0.0132606,0	
256	fb0	0.907356,-0.908779,0	fb1	0.528896,-0.500873,0	fb2	0.41527,0.0170215,0	
257	fb0	0.910703,-0.910954,0	fb1	0.528896,-0.500873,0	fb2	0.415336,0.0208431,0	
258	fb0	0.914102,-0.913145,0	fb1	0.528896,-0.500873,0	fb2	0.415416,0.0247232,0	
259	fb0	0.91755,-0.915349,0	fb1	0.528896,-0.500873,0	fb2	0.415513,0.0286594,0	
260	fb0	0.921046,-0.917565,0	fb1	0.528896,-0.500873,0	fb2	0.415625,0.0326492,0	
261	fb0	0.924588,-0.919791,0	fb1	0.528896,-0.500873,0	fb2	0.415753,0.0366902,0	
