1	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0,-0.157266,0	
2	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0,-0.157266,0	
3	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0,-0.157266,0	
4	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0,-0.157266,0	
5	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.0155701,-0.157066,0	
6	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.0355681,-0.156783,0	
7	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.0555661,-0.156497,0	
8	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.0755641,-0.156212,0	
9	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.095562,-0.155926,0	
10	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.11556,-0.15564,0	
11	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.135558,-0.155354,0	
12	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.155556,-0.155069,0	
13	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.175554,-0.154783,0	
14	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.195552,-0.154497,0	
15	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.21555,-0.154212,0	
16	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.235548,-0.153926,0	
17	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.255546,-0.15364,0	
18	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.275544,-0.153354,0	
19	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.295542,-0.153069,0	
20	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.31554,-0.152783,0	
21	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.335538,-0.152497,0	
22	fb0	0,0.558099,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.355535,-0.152212,0	
23	fb0	0.0150073,0.553946,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.375533,-0.151926,0	
24	fb0	0.0342758,0.548586,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.395531,-0.15164,0	
25	fb0	0.0535436,0.543224,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.415529,-0.151355,0	
26	fb0	0.0728114,0.537862,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.435527,-0.151069,0	
27	fb0	0.0920792,0.5325,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.455525,-0.150783,0	
28	fb0	0.111347,0.527138,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.475523,-0.150497,0	
29	fb0	0.130615,0.521775,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.495521,-0.150212,0	
30	fb0	0.149882,0.516413,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.515519,-0.149926,0	
31	fb0	0.16915,0.511051,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
32	fb0	0.188418,0.505689,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
33	fb0	0.207686,0.500327,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
34	fb0	0.226954,0.494965,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
35	fb0	0.246221,0.489602,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
36	fb0	0.265489,0.48424,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
37	fb0	0.284757,0.478878,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
38	fb0	0.304025,0.473516,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
39	fb0	0.323292,0.468154,0	fb1	0,-1.49588,0	fb2	0,1.0365,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
40	fb0	0.34256,0.462792,0	fb1	0,-1.49588,0	fb2	0.0135681,1.02886,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
41	fb0	0.361828,0.457429,0	fb1	0,-1.49588,0	fb2	0.0309824,1.01902,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
42	fb0	0.381096,0.452067,0	fb1	0,-1.49588,0	fb2	0.0483953,1.00919,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
43	fb0	0.400364,0.446705,0	fb1	0,-1.49588,0	fb2	0.0658082,0.999347,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
44	fb0	0.40463,0.445518,0	fb1	0,-1.49588,0	fb2	0.0832211,0.989509,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
45	fb0	0.40463,0.445518,0	fb1	0,-1.49588,0	fb2	0.100634,0.979671,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
46	fb0	0.40463,0.445518,0	fb1	0,-1.49588,0	fb2	0.118047,0.969833,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
47	fb0	0.40463,0.445518,0	fb1	0,-1.49588,0	fb2	0.13546,0.959994,0	fb3	0,-1.30719,0	fb4	0.519947,-0.149863,0	
48	fb0	0.40463,0.445518,0	fb1	0,-1.49588,0	fb2	0.152873,0.950156,0	fb3	0.0126083,-1.29805,0	fb4	0.519947,-0.149863,0	
49	fb0	0.40463,0.445518,0	fb1	0,-1.49588,0	fb2	0.170285,0.940318,0	fb3	0.0287873,-1.28629,0	fb4	0.519947,-0.149863,0	
50	fb0	0.40463,0.445518,0	fb1	0,-1.49588,0	fb2	0.187698,0.930479,0	fb3	0.0449647,-1.27453,0	fb4	0.519947,-0.149863,0	
51	fb0	0.40463,0.445518,0	fb1	0,-1.49588,0	fb2	0.205111,0.920641,0	fb3	0.0611421,-1.26278,0	fb4	0.519947,-0.149863,0	
52	fb0	0.40463,0.445518,0	fb1	0.0120658,-1.48604,0	fb2	0.222524,0.910803,0	fb3	0.0773194,-1.25102,0	fb4	0.519947,-0.149863,0	
53	fb0	0.40463,0.445518,0	fb1	0.027547,-1.47337,0	fb2	0.239937,0.900965,0	fb3	0.0934968,-1.23926,0	fb4	0.519947,-0.149863,0	
54	fb0	0.40463,0.445518,0	fb1	0.0430263,-1.46071,0	fb2	0.25735,0.891126,0	fb3	0.109674,-1.2275,0	fb4	0.519947,-0.149863,0	
55	fb0	0.40463,0.445518,0	fb1	0.0585057,-1.44805,0	fb2	0.274763,0.881288,0	fb3	0.125852,-1.21574,0	fb4	0.519947,-0.149863,0	
56	fb0	0.40463,0.445518,0	fb1	0.073985,-1.43538,0	fb2	0.292176,0.87145,0	fb3	0.142029,-1.20398,0	fb4	0.519947,-0.149863,0	
57	fb0	0.40463,0.445518,0	fb1	0.0894643,-1.42272,0	fb2	0.309589,0.861612,0	fb3	0.158206,-1.19222,0	fb4	0.519947,-0.149863,0	
58	fb0	0.40463,0.445518,0	fb1	0.104944,-1.41005,0	fb2	0.327001,0.851773,0	fb3	0.174384,-1.18046,0	fb4	0.519947,-0.149863,0	
59	fb0	0.40463,0.445518,0	fb1	0.120423,-1.39739,0	fb2	0.344414,0.841935,0	fb3	0.190561,-1.1687,0	fb4	0.519947,-0.149863,0	
60	fb0	0.40463,0.445518,0	fb1	0.135902,-1.38472,0	fb2	0.361827,0.832097,0	fb3	0.206738,-1.15694,0	fb4	0.519947,-0.149863,0	
61	fb0	0.40463,0.445518,0	fb1	0.151382,-1.37206,0	fb2	0.37924,0.822259,0	fb3	0.222916,-1.14518,0	fb4	0.519947,-0.149863,0	
62	fb0	0.40463,0.445518,0	fb1	0.166861,-1.35939,0	fb2	0.396653,0.81242,0	fb3	0.239093,-1.13342,0	fb4	0.519947,-0.149863,0	
63	fb0	0.40463,0.445518,0	fb1	0.18234,-1.34673,0	fb2	0.414066,0.802582,0	fb3	0.25527,-1.12166,0	fb4	0.519947,-0.149863,0	
64	fb0	0.40463,0.445518,0	fb1	0.19782,-1.33406,0	fb2	0.431479,0.792744,0	fb3	0.271448,-1.1099,0	fb4	0.519947,-0.149863,0	
65	fb0	0.40463,0.445518,0	fb1	0.213299,-1.3214,0	fb2	0.448892,0.782906,0	fb3	0.287625,-1.09814,0	fb4	0.519947,-0.149863,0	
66	fb0	0.40463,0.445518,0	fb1	0.228778,-1.30874,0	fb2	0.466305,0.773067,0	fb3	0.303803,-1.08638,0	fb4	0.519947,-0.149863,0	
67	fb0	0.40463,0.445518,0	fb1	0.244258,-1.29607,0	fb2	0.483717,0.763229,0	fb3	0.31998,-1.07462,0	fb4	0.519947,-0.149863,0	
68	fb0	0.40463,0.445518,0	fb1	0.259737,-1.28341,0	fb2	0.50113,0.753391,0	fb3	0.336157,-1.06286,0	fb4	0.519947,-0.149863,0	
69	fb0	0.40463,0.445518,0	fb1	0.275216,-1.27074,0	fb2	0.518543,0.743552,0	fb3	0.352335,-1.0511,0	fb4	0.519947,-0.149863,0	
70	fb0	0.40463,0.445518,0	fb1	0.290696,-1.25808,0	fb2	0.535956,0.733714,0	fb3	0.368512,-1.03934,0	fb4	0.519947,-0.149863,0	
71	fb0	0.40463,0.445518,0	fb1	0.306175,-1.24541,0	fb2	0.553369,0.723876,0	fb3	0.384689,-1.02758,0	fb4	0.519947,-0.149863,0	
72	fb0	0.40463,0.445518,0	fb1	0.321654,-1.23275,0	fb2	0.570782,0.714038,0	fb3	0.400867,-1.01582,0	fb4	0.519947,-0.149863,0	
73	fb0	0.40463,0.445518,0	fb1	0.337134,-1.22008,0	fb2	0.588195,0.704199,0	fb3	0.417044,-1.00406,0	fb4	0.519947,-0.149863,0	
74	fb0	0.40463,0.445518,0	fb1	0.352613,-1.20742,0	fb2	0.605608,0.694361,0	fb3	0.433222,-0.9923,0	fb4	0.519947,-0.149863,0	
75	fb0	0.40463,0.445518,0	fb1	0.368092,-1.19476,0	fb2	0.623021,0.684523,0	fb3	0.449399,-0.98054,0	fb4	0.519947,-0.149863,0	
76	fb0	0.40463,0.445518,0	fb1	0.383572,-1.18209,0	fb2	0.640433,0.674685,0	fb3	0.465576,-0.96878,0	fb4	0.519947,-0.149863,0	
77	fb0	0.40463,0.445518,0	fb1	0.399051,-1.16943,0	fb2	0.640717,0.674968,0	fb3	0.481754,-0.95702,0	fb4	0.519947,-0.149863,0	
78	fb0	0.40463,0.445518,0	fb1	0.41453,-1.15676,0	fb2	0.640717,0.674968,0	fb3	0.497931,-0.945261,0	fb4	0.519947,-0.149863,0	
79	fb0	0.40463,0.445518,0	fb1	0.43001,-1.1441,0	fb2	0.640717,0.674968,0	fb3	0.514108,-0.933501,0	fb4	0.519947,-0.149863,0	
80	fb0	0.40463,0.445518,0	fb1	0.445489,-1.13143,0	fb2	0.640717,0.674968,0	fb3	0.530286,-0.921741,0	fb4	0.519947,-0.149863,0	
81	fb0	0.40463,0.445518,0	fb1	0.460968,-1.11877,0	fb2	0.640717,0.674968,0	fb3	0.546463,-0.909981,0	fb4	0.519947,-0.149863,0	
82	fb0	0.40463,0.445518,0	fb1	0.476448,-1.1061,0	fb2	0.640717,0.674968,0	fb3	0.56264,-0.898221,0	fb4	0.519947,-0.149863,0	
83	fb0	0.40463,0.445518,0	fb1	0.491927,-1.09344,0	fb2	0.640717,0.674968,0	fb3	0.578818,-0.886462,0	fb4	0.519947,-0.149863,0	
84	fb0	0.40463,0.445518,0	fb1	0.507406,-1.08077,0	fb2	0.640717,0.674968,0	fb3	0.594995,-0.874702,0	fb4	0.519947,-0.149863,0	
85	fb0	0.40463,0.445518,0	fb1	0.522886,-1.06811,0	fb2	0.640717,0.674968,0	fb3	0.611173,-0.862942,0	fb4	0.519947,-0.149863,0	
86	fb0	0.40463,0.445518,0	fb1	0.538365,-1.05545,0	fb2	0.640717,0.674968,0	fb3	0.62735,-0.851182,0	fb4	0.519947,-0.149863,0	
87	fb0	0.40463,0.445518,0	fb1	0.553845,-1.04278,0	fb2	0.640717,0.674968,0	fb3	0.643527,-0.839422,0	fb4	0.519947,-0.149863,0	
88	fb0	0.40463,0.445518,0	fb1	0.569324,-1.03012,0	fb2	0.640717,0.674968,0	fb3	0.659705,-0.827663,0	fb4	0.519947,-0.149863,0	
89	fb0	0.40463,0.445518,0	fb1	0.584803,-1.01745,0	fb2	0.640717,0.674968,0	fb3	0.675882,-0.815903,0	fb4	0.519947,-0.149863,0	
90	fb0	0.40463,0.445518,0	fb1	0.600283,-1.00479,0	fb2	0.640717,0.674968,0	fb3	0.692059,-0.804143,0	fb4	0.519947,-0.149863,0	
91	fb0	0.40463,0.445518,0	fb1	0.615762,-0.992123,0	fb2	0.640717,0.674968,0	fb3	0.708237,-0.792383,0	fb4	0.519947,-0.149863,0	
92	fb0	0.40463,0.445518,0	fb1	0.631241,-0.979458,0	fb2	0.640717,0.674968,0	fb3	0.724414,-0.780623,0	fb4	0.519947,-0.149863,0	
93	fb0	0.40463,0.445518,0	fb1	0.646721,-0.966794,0	fb2	0.640717,0.674968,0	fb3	0.737602,-0.771462,0	fb4	0.519947,-0.149863,0	
94	fb0	0.40463,0.445518,0	fb1	0.6622,-0.954129,0	fb2	0.640717,0.674968,0	fb3	0.737725,-0.771585,0	fb4	0.519947,-0.149863,0	
95	fb0	0.40463,0.445518,0	fb1	0.677679,-0.941465,0	fb2	0.640717,0.674968,0	fb3	0.737725,-0.771585,0	fb4	0.519947,-0.149863,0	
96	fb0	0.40463,0.445518,0	fb1	0.688105,-0.934219,0	fb2	0.640717,0.674968,0	fb3	0.737726,-0.771585,0	fb4	0.519947,-0.149863,0	
